,body,target,company
173,"['attention', 'sxswers', 'link', 'rumored', 'popup', 'temporary', 'apple', 'store', 'for', 'all', 'your', 'sxsw', 'ipad', 'launch', 'need']",2,apple
174,"['i', 'went', 'to', 'sxswi', 'and', 'all', 'i', 'won', 'wa', 'this', 'lousy', 'ipad', 'sxsw', 'link']",2,apple
176,"['attending', 'sxswi', 'work', 'in', 'iphone', 'ipad', 'game', 'development', 'looking', 'to', 'hire', 'an', 'austinbased', 'io', 'developer', 'im', 'your', 'man', 'let', 'talk', 'sxsw']",1,apple
177,"['this', 'is', 'a', 'winning', 'picture', 'android', 'google', 'sxsw', 'link']",2,google
178,"['gsdampm', 'google', 'rt', 'mention', 'whats', 'the', 'best', 'party', 'to', 'hit', 'tonight', 'sxsw', 'mention', 'mention']",1,google
179,"['gsdampm', 'google', 'industry', 'party', 'sxsw', 'mention', 'great', 'to', 'meet', 'you', 'link']",1,google
180,"['you', 'spent', 'to', 'come', 'to', 'sxsw', 'youve', 'already', 'used', 'ipad', 'the', 'wait', 'is', 'a', 'couple', 'city', 'block', 'why', 'ipad', 'sxsw', 'link']",0,apple
181,"['sxsw', 'day', 'marissa', 'mayer', 'google', 'will', 'connect', 'the', 'digital', 'amp', 'physical', 'world', 'through', 'mobile', 'link']",1,google
182,"['behind', 'on', 's', 'of', 'email', 'give', 'them', 'all', 'line', 'iphone', 'composed', 'reply', 'sxsw', 'protip']",2,apple
183,"['it', 'like', 'pm', 'at', 'night', 'and', 'there', 'is', 'a', 'line', 'around', 'the', 'block', 'at', 'the', 'popup', 'apple', 'store', 'selling', 'ipads', 'sxsw']",2,apple
185,"['more', 'than', 'million', 'mobile', 'user', 'for', 'google', 'map', 'for', 'mobile', 'sxsw']",1,google
186,"['currently', 'people', 'in', 'line', 'at', 'the', 'quotpop', 'up', 'apple', 'storequot', 'sxsw']",1,apple
187,"['only', 'ipad', 'available', 'at', 'sxsw', 'is', 'the', 'gb', 'wifionly', 'model', 'at', 'plus', 'the', 'optional', 'not', 'leather', 'smart', 'cover', 'at']",1,apple
189,"['le', 'than', 'hour', 'until', 'we', 'announce', 'the', 'detail', 'on', 'the', 'ipad', 'giveaway', 'sxsw', 'sxswi']",1,apple
190,"['im', 'up', 'to', 'ipad', 's', 'seen', 'in', 'the', 'wild', 'both', 'people', 'say', 'it', 'is', 'fast', 'but', 'the', 'still', 'pic', 'are', 'terrible', 'sxsw']",0,apple
191,"['the', 'ipad', 'queue', 'at', 'sxsw', 'of', 'course']",1,apple
192,"['the', 'ipad', 'take', 'over', 'sxsw', 'video', 'by', 'mention', 'link']",2,apple
193,"['many', 'ipad', 's', 'snapping', 'away', 'at', 'the', 'keynote', 'slide', 'sxsw']",2,apple
194,"['apple', 'ha', 'm', 'user', 'credit', 'card', 'syncd', 'with', 'itunes', 'for', 'one', 'click', 'purchase', 'winning', 'sxsw']",1,apple
195,"['having', 'my', 'nd', 'cocktail', 'quottexas', 'snowflakequot', 'mention', 'google', 'it', 'at', 'the', 'cnngrill', 'sxsw']",1,google
196,"['new', 'post', 'iphone', 'apps', 'well', 'be', 'using', 'at', 'south', 'by', 'southwest', 'interactive', 'link', 'sxsw', 'sxswi']",2,apple
197,"['new', 'post', 'iphone', 'apps', 'well', 'be', 'using', 'at', 'south', 'by', 'southwest', 'interactive', 'sxsw', 'sxswi', 'link']",1,apple
198,"['sweet', 'new', 'd', 'google', 'map', 'demo', 'going', 'on', 'in', 'ballroom', 'd', 'sxsw']",2,google
199,"['more', 'than', 'million', 'mile', 'per', 'day', 'are', 'driving', 'with', 'google', 'map', 'navigation', 'sxsw']",2,google
200,"['rt', 'it', 'pm', 'and', 'the', 'ipad', 'line', 'at', 'the', 'apple', 'store', 'is', 'longer', 'and', 'wider', 'ыт', 'about', 'people', 'only', 'one', 'more', 'hour', 'sxsw']",1,apple
201,"['u', 'smart', 'packing', 'an', 'extra', 'rt', 'mention', 'on', 'my', 'way', 'to', 'sunny', 'austin', 'for', 'sxsw', 'extra', 'iphone', 'in', 'stow', 'just', 'in', 'case', 'mention', 'mention']",1,apple
202,"['wonder', 'if', 'sqwill', 'attempt', 'to', 'block', 'gowalla', 'crosscheckins', 'the', 'way', 'facebook', 'blocked', 'google', 'contact', 'connection', 'sxsw', 'lbswars']",1,google
203,"['sxsw', 'day', 'at', 'the', 'apple', 'store', 'and', 'there', 'still', 'a', 'lineand', 'growing', 'link']",2,apple
205,"['wandering', 'th', 'street', 'with', 'the', 'girl', 'stopped', 'for', 'ceviche', 'mojitos', 'apple', 'juice', 'amp', 'ice', 'cream', 'sxsw']",1,apple
206,"['if', 'youre', 'a', 'band', 'at', 'sxsw', 'and', 'want', 'to', 'share', 'a', 'track', 'with', 'your', 'audience', 'from', 'stage', 'use', 'frostwire', 'for', 'android', 'if', 'there', 'wifi', 'available']",2,google
207,"['weve', 'got', 'a', 'busy', 'week', 'ahead', 'our', 'new', 'book', 'on', 'google', 'apps', 'will', 'be', 'available', 'on', 'amazon', 'amp', 'were', 'attending', 'sxsw']",1,google
208,"['i', 'believe', 'a', 'few', 'went', 'to', 'aussie', 'at', 'sxsw', 'rt', 'mention', 'ipad', 'sold', 'out', 'went', 'to', 'new', 'buyer', 'report', 'link']",1,apple
209,"['ыпmention', 'a', 'google', 'spreadsheet', 'of', 'over', 'party', 'at', 'sxsw', 'this', 'year', 'o_o', 'link', 'mention', 'plan', 'on', 'going', 'to', 'sxsw', 'party', 'on']",1,google
210,"['there', 'wa', 'a', 'guy', 'in', 'line', 'for', 'apple', 'popup', 'store', 'on', 'sixth', 'street', 'in', 'austin', 'quotim', 'that', 'guyquot', 'he', 'told', 'me', 'sxsw']",1,apple
211,"['if', 'u', 'have', 'a', 'iphone', 'you', 'dont', 'need', 'a', 'caruse', 'zimride', 'etc', 'to', 'share', 'ride', 'sxsw', 'shareable']",2,apple
212,"['ive', 'seen', 'a', 'lot', 'of', 'tablet', 'here', 'every', 'single', 'one', 'of', 'them', 'is', 'an', 'ipad', 'sxsw']",1,apple
213,"['receiving', 'a', 'lot', 'of', 'mention', 'message', 'telling', 'me', 'im', 'sexy', 'in', 'response', 'to', 'my', 'post', 'looking', 'to', 'meet', 'fellow', 'christian', 'iphone', 'devs', 'at', 'sxsw']",1,apple
214,"['picked', 'up', 'a', 'mophie', 'battery', 'case', 'my', 'iphone', 'in', 'prep', 'for', 'sxsw', 'not', 'lugging', 'around', 'a', 'laptop', 'amp', 'only', 'using', 'my', 'phone', 'wa', 'a', 'huge', 'win', 'last', 'year']",2,apple
215,"['now', 'thats', 'a', 'news', 'p', 'rtmention', 'google', 'to', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'sxsw']",1,google
216,"['just', 'took', 'a', 'piss', 'at', 'the', 'trade', 'show', 'ipad', 'in', 'one', 'hand', 'iphone', 'in', 'the', 'other', 'pissing', 'i', 'am', 'kiiiiiilling', 'it', 'right', 'now', 'sxsw']",1,apple
217,"['not', 'to', 'be', 'a', 'rumor', 'monger', 'but', 'this', 'wa', 'a', 'good', 'read', 'е_', 'google', 'circle', 'preview', 'mention', 'sxsw', 'link', 'by', 'mention', 'via', 'mention', 'socbiz', 'fb']",2,google
218,"['hobo', 'with', 'a', 'shotgun', 'iphone', 'game', 'link', 'sxsw']",1,apple
219,"['hobo', 'with', 'a', 'shotgun', 'video', 'game', 'coming', 'to', 'ipadiphone', 'user', 'yes', 'please', 'link', 'sxsw']",2,apple
220,"['build', 'out', 'a', 'store', 'in', 'le', 'than', 'hour', 'and', 'have', 'one', 'of', 'the', 'biggest', 'launch', 'in', 'this', 'company', 'history', 'we', 'got', 'this', 'apple', 'sxsw', 'ipad']",2,apple
221,"['just', 'took', 'a', 'survey', 'on', 'iphone', 'while', 'in', 'starbucks', 'line', 'got', 'a', 'free', 'starbucks', 'gift', 'card', 'instant', 'research', 'instant', 'gratification', 'sxsw', 'gsdm']",1,apple
222,"['apple', 'ha', 'a', 'temporary', 'retail', 'store', 'in', 'austin', 'for', 'the', 'ipad', 'release', 'today', 'open', 'at', 'pm', 'sxsw', 'sxswi', 'ipad']",1,apple
223,"['just', 'read', 'about', 'groupme', 'at', 'sxswsounds', 'like', 'an', 'incredible', 'app', 'is', 'it', 'available', 'for', 'android', 'phone', 'yet']",2,google
224,"['wondering', 'about', 'circle', 'gt', 'google', 'to', 'reveal', 'a', 'new', 'social', 'network', 'at', 'sxsw', 'link']",1,google
225,"['google', 'is', 'about', 'search', 'but', 'local', 'marissa', 'mayer', 'sxsw']",1,google
226,"['wondering', 'about', 'street', 'closure', 'during', 'sxsw', 'we', 'made', 'a', 'google', 'map', 'to', 'show', 'you', 'link', 'sxsw', 'austin']",1,google
227,"['is', 'google', 'about', 'to', 'have', 'another', 'go', 'at', 'social', 'with', 'quotgoogle', 'circlesquot', 'sxsw', 'google']",1,google
228,"['question', 'about', 'whats', 'inside', 'the', 'ipad', 'fire', 'them', 'my', 'way', 'sxsw']",1,apple
229,"['paraormal', 'activity', 'sanctuary', 'iphone', 'game', 'sketching', 'your', 'ar', 'experience', 'interactivity', 'through', 'quotmagic', 'lensequot', 'eduar', 'sxsw']",1,apple
230,"['apple', 'iie', 'ad', 'in', 'the', 'si', 'swimsuit', 'issue', 'at', 'a', 'garage', 'sale', 'sxsw', 'link']",1,apple
231,"['flipboard', 'add', 'instagram', 'photo', 'and', 'social', 'search', 'apps', 'link', 'apple', 'socialsearch', 'sxsw']",1,apple
233,"['if', 'iphone', 'alarm', 'botch', 'the', 'timechange', 'how', 'many', 'sxswers', 'freak', 'late', 'to', 'flight', 'missed', 'panel', 'behind', 'on', 'bloody', 'mary']",0,apple
234,"['shout', 'to', 'all', 'the', 'lady', 'holding', 'up', 'their', 'ipad', 's', 'at', 'free', 'sxsw', 'show', 'to', 'take', 'photo', 'while', 'sipping', 'free', 'beer', 'cc', 'mention']",2,apple
235,"['dj', 'hoodie', 'allen', 'with', 'all', 'due', 'respect', 'you', 'should', 'probably', 'make', 'your', 'way', 'back', 'to', 'google', 'sxsw']",1,google
236,"['i', 'meant', 'i', 'also', 'wish', 'i', 'at', 'sxsw', 'dyac', 'stupid', 'iphone']",0,apple
238,"['audioboo', 'american', 'dream', 'or', 'bust', 'link', 'ipad', 'sxsw', 'bum', 'begger', 'u', 'socialart', 'documentally']",1,apple
239,"['skifta', 'is', 'an', 'appbased', 'medium', 'shifting', 'service', 'that', 'turn', 'your', 'android', 'phone', 'into', 'a', 'sxsw', 'mashable', 'sxswi', 'link']",1,google
240,"['rumor', 'of', 'an', 'apple', 'store', 'opening', 'for', 'sxsw', 'at', 'th', 'amp', 'congress', 'all', 'sign', 'point', 'to', 'yes', 'link']",2,apple
241,"['what', 'doe', 'an', 'apple', 'security', 'guy', 'after', 'he', 'lock', 'up', 'the', 'store', 'sxsw', 'link']",1,apple
242,"['what', 'doe', 'an', 'apple', 'security', 'guy', 'after', 'he', 'lock', 'up', 'the', 'store', 'sxsw', 'the', 'realtime', 'sxsw', 's', 'link', 'curated', 'by', 'mention']",1,apple
243,"['how', 'i', 'got', 'an', 'ipad', 'during', 'sxsw', 'link', 'cc', 'mention']",1,apple
244,"['picked', 'up', 'an', 'ipad', 'at', 'the', 'sxsw', 'pop', 'up', 'apple', 'store', 'only', 'minute', 'wait']",2,apple
245,"['brilliant', 'and', 'enlightening', 'game', 'mechanic', 'presentation', 'by', 'mention', 'from', 'google', 'sxsw']",2,google
246,"['gsdampm', 'and', 'googlesitting', 'in', 'a', 'tree', 'link', 'sxsw', 'gsdm']",1,google
247,"['mention', 'and', 'here', 'a', 'pic', 'of', 'you', 'winning', 'your', 'ipad', 'unsix', 'sxsw', 'cc', 'mention', 'mention', 'link', 'cont', 'link']",1,apple
248,"['my', 'iphone', 'and', 'i', 'are', 'both', 'very', 'thirsty', 'sxsw', 'mention', 'chevy', 'volt', 'lounge', 'w', 'others', 'link']",1,apple
249,"['my', 'iphone', 'and', 'i', 'are', 'both', 'very', 'thirsty', 'sxsw', 'mention', 'chevy', 'volt', 'lounge', 'w', 'others', 'link', 'link']",1,apple
250,"['i', 'came', 'in', 'and', 'left', 'sxsw', 'with', 'my', 'iphone', 'playing', 'the', 'same', 'song', 'chosen', 'at', 'random', 'skreams', 'listening', 'to', 'the', 'record', 'on', 'my', 'wall', 'appropriate']",1,apple
251,"['marketing', 'and', 'sale', 'genius', 'link', 'apple', 'sxsw']",2,apple
252,"['arduino', 'android', 'flaming', 'skull', 'link', 'refrigerator', 'speaks', 'salon', 'k', 'pm', 'mention', 'mention', 'sxsw', 'smartthings']",1,google
253,"['reminder', 'android', 'and', 'chrome', 'tt', 'talk', 'mention', 'pm', 'today', 'link', 'sxsw']",1,google
254,"['ipad', 'v', 'android', 'v', 'the', 'world', 'panel', 'at', 'sxsw', 'today', 'pm', 'by', 'mention', 'link']",1,apple
255,"['backupify', 'announces', 'cloudsight', 'search', 'the', 'first', 'searchable', 'archive', 'solution', 'for', 'social', 'medium', 'and', 'google', 'apps', 'sxsw', 'sxswi', 'link']",1,google
256,"['google', 'is', 'announcing', 'a', 'social', 'network', 'quotcirclesquot', 'via', 'sxsw', 'tweet', 'interesting', 'myopia', 'will', 'cause', 'buzz', 'joke', 'but', 'this', 'is', 'interesting']",1,google
257,"['do', 'i', 'need', 'any', 'more', 'for', 'sxsw', 'ipad', 'iphone', 'laptop', 'dictaphone', 'vidcamera', 'wow', 'love', 'to', 'meet', 'the', 'real', 'cerebellum', 'charged', 'people']",2,apple
258,"['did', 'u', 'see', 'anything', 'on', 'google', 'circle', 'at', 'the', 'sxsw', 'mention', 'mention']",1,google
259,"['the', 'sxsw', 'app', 'for', 'my', 'iphone', 'is', 'ridiculous', 'it', 'my', 'personal', 'planner', 'for', 'the', 'next', 'day']",2,apple
260,"['our', 'sxsw', 'app', 'is', 'now', 'on', 'android', 'd', 'huge', 'prop', 'to', 'mention', 'mention', 'mention', 'amp', 'mention', 'get', 'it', 'now', 'link']",1,google
261,"['found', 'the', 'app', 'kyping', 'my', 'iphones', 'geolocation', 'amp', 'not', 'releasing', 'when', 'in', 'background', 'need', 'a', 'patch', 'mention', 'batterykiller', 'sxsw']",0,apple
262,"['the', 'sxsw', 'app', 'on', 'the', 'iphone', 'is', 'live', 'rsvp', 'for', 'event', 'from', 'your', 'phone', 'amp', 'check', 'out', 'sundayswaggereventbritecom', 'scoremore']",2,apple
263,"['my', 'iphone', 'app', 'screen', 'for', 'sxsw', 'what', 'am', 'i', 'missing', 'link']",1,apple
264,"['love', 'this', 'app', 'so', 'awesome', 'rt', 'mention', 'must', 'see', 'android', 'app', 'at', 'sxsw', 'quotbizzyquot', 'link']",2,google
265,"['the', 'sxsw', 'apple', 'quotpopupquot', 'store', 'wa', 'nut', 'wa', 'still', 'packed', 'at', 'link']",1,apple
266,"['say', 'what', 'apple', 'sxsw', 'popup', 'store', 'in', 'austin', 'link', 'mention', 'mention']",1,apple
267,"['breaking', 'apple', 'announces', 'partnership', 'wporn', 'industry', 'for', 'new', 'ipad', 'video', 'chat', 'app', 'called', 'quotofacetimequot', 'sxsw']",1,apple
268,"['of', 'course', 'apple', 'built', 'a', 'temp', 'store', 'in', 'austin', 'it', 'texas', 'they', 'understand', 'the', 'concept', 'of', 'corralling', 'cattle', 'sxsw', 'pickmeupanipad']",0,apple
269,"['love', 'that', 'apple', 'didnt', 'let', 'something', 'like', 'not', 'having', 'a', 'retail', 'store', 'near', 'sxsw', 'keep', 'them', 'away', 'by', 'opening', 'a', 'popup', 'store', 'link']",2,apple
270,"['surprise', 'apple', 'ha', 'opened', 'a', 'popup', 'store', 'in', 'austin', 'so', 'that', 'the', 'nerd', 'in', 'town', 'for', 'sxsw', 'can', 'get', 'their', 'new', 'link', 'cnet']",2,apple
271,"['surprise', 'apple', 'ha', 'opened', 'a', 'popup', 'store', 'in', 'austin', 'so', 'that', 'the', 'nerd', 'in', 'town', 'for', 'sxsw', 'can', 'get', 'their', 'new', 'ipads', 'link', 'cnet']",2,apple
272,"['surprise', 'apple', 'ha', 'opened', 'a', 'popup', 'store', 'in', 'austin', 'so', 'that', 'the', 'nerd', 'in', 'town', 'for', 'sxsw', 'can', 'get', 'their', 'new', 'ipads', 'http', 'link']",1,apple
273,"['surprise', 'apple', 'ha', 'opened', 'a', 'popup', 'store', 'in', 'austin', 'so', 'that', 'the', 'nerd', 'in', 'town', 'for', 'sxsw', 'can', 'get', 'their', 'new', 'ipads', 'link']",2,apple
274,"['technews', 'apple', 'head', 'to', 'sxsw', 'set', 'up', 'temporary', 'store', 'in', 'austin', 'link', 'tech_news', 'apple', 'ipad_', 'rance_wilemon', 'sxsw', 'tech']",1,apple
275,"['ыпmention', 'apple', 'is', 'a', 'great', 'example', 'of', 'a', 'retail', 'store', 'layed', 'out', 'for', 'the', 'future', 'no', 'register', 'no', 'checkout', 'line', 'sxsw']",2,apple
276,"['ыпmention', 'apple', 'is', 'opening', 'up', 'a', 'temporary', 'store', 'in', 'downtown', 'austin', 'for', 'sxsw', 'and', 'the', 'ipad', 'launch', 'link', 'gswsxsw']",2,apple
277,"['ыпmention', 'apple', 'is', 'opening', 'up', 'a', 'temporary', 'store', 'in', 'downtown', 'austin', 'for', 'sxsw', 'and', 'the', 'ipad', 'launchquot', 'oh', 'yay', 'more', 'traffic']",0,apple
278,"['technews', 'apple', 'opening', 'popup', 'store', 'in', 'austin', 'for', 'sxsw', 'link', 'tech_news', 'american_statesman', 'apple', 'apple_apple', 'sxsw', 'tech']",1,apple
279,"['technews', 'apple', 'opening', 'popup', 'store', 'in', 'austin', 'for', 'sxsw', 'geekfest', 'apple', 'link', 'tech_news', 'apple', 'brian_lam', 'ipad_', 'sxsw', 'tech']",1,apple
280,"['the', 'sxsw', 'apple', 'popup', 'store', 'is', 'open', 'at', 'noon', 'ha', 'a', 'fresh', 'shipment', 'of', 'ipad', 's', 'and', 'im', 'pretty', 'sure', 'im', 'going', 'to', 'get', 'one', 'finger', 'crossed']",2,apple
281,"['technews', 'apple', 'save', 'sxsw', 'set', 'to', 'open', 'popup', 'store', 'link', 'tech_news', 'apple', 'sxsw', 'tech']",2,apple
282,"['at', 'sxsw', 'apple', 'school', 'the', 'marketing', 'expert', 'link']",1,apple
283,"['at', 'sxsw', 'apple', 'school', 'the', 'marketing', 'expert', 'link']",2,apple
284,"['at', 'sxsw', 'apple', 'school', 'the', 'marketing', 'expert', 'link', 'via', 'mention']",2,apple
285,"['at', 'sxsw', 'apple', 'school', 'the', 'marketing', 'expert', 'link', 'via', 'mention', 'ltlt', 'true', 'love', 'or', 'loathe', 'them', 'no', 'one', 'doe', 'marketing', 'like', 'them']",2,apple
286,"['at', 'sxsw', 'apple', 'school', 'the', 'marketing', 'expert', 'cnet', 'link']",2,apple
287,"['at', 'sxsw', 'apple', 'school', 'the', 'marketing', 'expert', 'cnet', 'blog', 'link', 'austin', 'atx', 'retail']",2,apple
288,"['ыпmention', 'apple', 'store', 'downtown', 'austin', 'open', 'til', 'midnight', 'sxswыќ', 'mention', 'there', 'still', 'time']",2,apple
289,"['ыпmention', 'apple', 'store', 'downtown', 'austin', 'open', 'til', 'midnight', 'sxswыќ', 'any', 'ipad', 'left', 'in', 'stock']",1,apple
290,"['mention', 'apple', 'store', 'on', 'congress', 'link', 'sxsw', 'austin']",1,apple
291,"['quotthe', 'apple', 'store', 'at', 'the', 'mall', 'on', 'sunday', 'is', 'x', 'a', 'crowded', 'a', 'this', 'this', 'line', 'is', 'fake', 'i', 'just', 'need', 'a', 'fucking', 'donglequot', 'genius', 'let', 'me', 'in', 'sxsw']",0,apple
292,"['wks', 'only', 'apple', 'store', 'in', 'th', 'austin', 'street', 'is', 'now', 'opened', 'sxsw']",1,apple
293,"['a', 'special', 'apple', 'store', 'opening', 'at', 'th', 'and', 'congress', 'for', 'sxsw', 'amp', 'ipad', 'launch', 'wwwapplecomretailthedomain', 'apple', 'ipad', 'sxsw', 'fb']",1,apple
294,"['makeshift', 'apple', 'store', 'at', 'th', 'and', 'congress', 'youre', 'kidding', 'me', 'amazing', 'sxsw', 'apple']",2,apple
295,"['temporary', 'apple', 'store', 'at', 'sxsw', 'huge', 'line', 'link']",1,apple
296,"['temporary', 'apple', 'store', 'at', 'sxsw', 'is', 'really', 'coolas', 'is', 'the', 'ipad', 'apple', 'sxsw', 'fanboy']",2,apple
297,"['temporary', 'apple', 'store', 'being', 'set', 'up', 'for', 'sxsw', 'shit', 'now', 'the', 'temptation', 'is', 'going', 'to', 'be', 'out', 'of', 'control']",2,apple
298,"['temporary', 'apple', 'store', 'for', 'sxsw', 'line', 'go', 'around', 'the', 'block', 'link']",1,apple
299,"['temporary', 'apple', 'store', 'open', 'mention', 'th', 'amp', 'congress', 'tomorrow', 'ipad', 'sxsw']",1,apple
300,"['temporary', 'apple', 'store', 'open', 'at', 'pm', 'at', 'th', 'and', 'congress', 'line', 'already', 'growing', 'ipad', 'viewio', 'link', 'via', 'mention', 'sxsw']",2,apple
301,"['temporary', 'apple', 'store', 'will', 'be', 'a', 'block', 'from', 'my', 'office', 'cant', 'wait', 'to', 'see', 'the', 'line', 'tomorrow', 'photo', 'to', 'come', 'sxsw', 'ipad']",2,apple
302,"['the', 'sxsw', 'apple', 'store', 'open', 'at', 'noon', 'each', 'day', 'and', 'close', 'when', 'they', 'run', 'out', 'of', 'ipads', 'why', 'didnt', 'i', 'buy', 'stock', 'year', 'ago']",1,apple
303,"['base', 'camp', 'apple', 'sxsw', 'link']",1,apple
304,"['ipad', 'news', 'apps', 'so', 'last', 'year', 'at', 'sxsw', 'link']",0,apple
305,"['iphone', 'apps', 'youыєll', 'probably', 'need', 'and', 'use', 'during', 'sxsw', 'link']",2,apple
306,"['now', 'there', 'are', 'million', 'mobile', 'google', 'map', 'user', 'mention', 'sxsw']",2,google
307,"['the', 'line', 'are', 'already', 'forming', 'at', 'apple', 'popup', 'store', 'in', 'austin', 'arent', 'these', 'people', 'here', 'to', 'see', 'the', 'festival', 'link', 'sxsw']",1,apple
308,"['and', 'a', 'few', 'are', 'android', 'too', 'rt', 'mention', 'new', 'mobile', 'apps', 'iыєll', 'be', 'using', 'atекsxsw', 'link']",2,google
309,"['sxsw', 'you', 'are', 'attending', 'sxsw', 'report', 'what', 'you', 'see', 'with', 'your', 'android', 'phone', 'get', 'bannka', 'app']",1,google
310,"['ipad', 'apps', 'are', 'just', 'like', 'software', 'development', 'in', 'that', 'once', 'you', 'release', 'it', 'you', 'have', 'to', 'start', 'working', 'on', 'the', 'update', 'sxsw']",2,apple
311,"['my', 'tweet', 'are', 'stalled', 'data', 'sluggish', 'come', 'on', 'atampt', 'verizon', 'is', 'embarrassing', 'iphone', 'customer', 'who', 'havent', 'switched', 'sxsw', 'iphone']",1,apple
312,"['those', 'who', 'are', 'tweeting', 'that', 'google', 'is', 'coming', 'out', 'with', 'circle', 'platform', 'today', 'are', 'outside', 'of', 'the', 'circle', 'keep', 'up', 'itsnot', 'sxsw']",1,google
